Date,BLK,AXP,JPM,GS,SCHW,WFC,COF,C,MS,BAC
2021-02-24,624.6072998046875,131.26332092285156,134.2776336669922,290.7896728515625,60.1456413269043,33.87226104736328,113.25959014892578,57.299861907958984,67.70990753173828,31.894283294677734
2021-02-25,609.4242553710938,128.6266326904297,132.45526123046875,288.25677490234375,58.894920349121094,33.22648620605469,108.49190521240234,56.305885314941406,66.48079681396484,31.499774932861328
2021-02-26,609.1697998046875,126.9188232421875,128.9419403076172,280.9747009277344,57.60689926147461,31.99685287475586,109.35627746582031,55.02791976928711,65.15849304199219,30.430206298828125
2021-03-01,630.8351440429688,130.1560516357422,131.85948181152344,291.2961730957031,59.82829666137695,32.81071090698242,112.75916290283203,58.085018157958984,67.099609375,31.37704086303711
2021-03-02,628.3001708984375,130.6627655029297,131.43019104003906,292.19677734375,59.54828643798828,32.85494613647461,112.33152770996094,57.558780670166016,68.48126983642578,31.149097442626953
2021-03-03,615.3009033203125,133.79676818847656,133.9709930419922,295.27825927734375,60.6309700012207,33.341487884521484,114.10576629638672,58.786643981933594,69.55776977539062,31.92935562133789
2021-03-04,602.8159790039062,133.8812713623047,131.91204833984375,290.73992919921875,60.453636169433594,32.872642517089844,114.58799743652344,58.310543060302734,68.75251007080078,32.15842819213867
2021-03-05,619.6420288085938,138.2445068359375,132.2187042236328,289.0446472167969,60.686973571777344,33.11148452758789,116.18934631347656,58.66135787963867,68.54906463623047,32.537288665771484
2021-03-08,616.7127685546875,141.0032501220703,133.9709930419922,295.0663757324219,60.16429138183594,34.20842361450195,117.09011840820312,60.32355880737305,68.7440185546875,32.71350860595703
2021-03-09,637.0413818359375,136.15203857421875,133.02474975585938,291.88775634765625,59.50161361694336,33.73073196411133,114.91554260253906,59.2961540222168,68.53211212158203,31.999841690063477
2021-03-10,642.7766723632812,137.70025634765625,135.916015625,301.97967529296875,60.69630432128906,35.013423919677734,117.8543930053711,61.601539611816406,70.43083953857422,32.92495346069336
2021-03-11,637.1473388671875,138.63858032226562,135.20632934570312,302.05029296875,61.98434066772461,34.39419174194336,120.1927490234375,61.23401641845703,70.56647491455078,32.81041717529297
2021-03-12,631.9154052734375,139.37985229492188,136.8096923828125,307.9747619628906,63.14170837402344,35.358428955078125,120.6021957397461,62.79597473144531,71.49039459228516,33.427146911621094
2021-03-15,634.4033813476562,137.92547607421875,136.12628173828125,305.5378112792969,61.91901397705078,35.119590759277344,120.64766693115234,61.994117736816406,71.08352661132812,33.25974655151367
2021-03-16,637.985595703125,134.46299743652344,134.49668884277344,301.7059020996094,61.10700225830078,34.809967041015625,116.90812683105469,61.25071716308594,69.96463012695312,33.162837982177734
2021-03-17,642.5296020507812,135.7578887939453,135.8809814453125,304.566650390625,61.321659088134766,35.24342727661133,119.78328704833984,61.47623062133789,71.08352661132812,33.43596267700195
2021-03-18,638.5680541992188,133.7874298095703,138.1239013671875,307.25958251953125,61.6670036315918,36.10152053833008,116.74434661865234,61.67669677734375,71.1513442993164,34.308204650878906
2021-03-19,643.782470703125,132.03273010253906,135.92478942871094,303.90447998046875,61.64833450317383,35.05766677856445,115.03382873535156,60.98342514038086,70.30370330810547,33.94696807861328
2021-03-22,644.9119262695312,131.3196258544922,132.27125549316406,299.60455322265625,60.453636169433594,34.47380828857422,113.93287658691406,60.106388092041016,69.4390869140625,33.180458068847656
2021-03-23,632.2506103515625,127.68827056884766,130.9482879638672,292.9295349121094,59.137603759765625,33.828025817871094,111.37617492675781,59.2293586730957,67.06568908691406,32.51085662841797
2021-03-24,637.7031860351562,129.88394165039062,131.96461486816406,290.1749267578125,59.846961975097656,33.72188186645508,112.74095916748047,58.53607177734375,67.24368286132812,32.51085662841797
2021-03-25,641.8944091796875,133.5059051513672,133.6555938720703,291.8524169921875,60.78964614868164,34.765724182128906,116.34402465820312,59.905914306640625,67.92182159423828,33.180458068847656
2021-03-26,667.834716796875,134.8665008544922,135.8809814453125,289.0623779296875,61.33097839355469,35.17266082763672,117.90898895263672,60.99177169799805,67.7946548461914,34.079139709472656
2021-03-29,668.681884765625,133.59036254882812,133.7694854736328,287.5967712402344,59.837623596191406,34.00495910644531,115.08839416503906,59.78896713256836,66.01461029052734,33.753143310546875
2021-03-30,661.09375,134.64129638671875,135.3465576171875,293.14154052734375,60.44430160522461,34.84535598754883,116.97183227539062,60.941646575927734,67.0402603149414,34.35224914550781
2021-03-31,665.2408447265625,133.1166534423828,133.37521362304688,288.71807861328125,60.83631896972656,34.56227493286133,115.76170349121094,60.76626205444336,65.82814025878906,34.08794021606445
2021-04-01,676.5963745117188,136.0624237060547,134.67190551757812,289.2830810546875,62.0123405456543,35.05766677856445,118.08185577392578,61.092002868652344,66.30281066894531,34.792789459228516
2021-04-05,691.763671875,137.46475219726562,135.38575744628906,285.66314697265625,63.60838317871094,34.92496109008789,120.64766693115234,60.76626205444336,66.1163330078125,35.0659065246582
2021-04-06,689.7254028320312,137.5494842529297,134.43394470214844,288.7709655761719,62.815025329589844,35.25226974487305,120.12904357910156,60.640953063964844,67.0402603149414,34.96898651123047
2021-04-07,695.2752685546875,138.47181701660156,136.540283203125,288.3206787109375,62.58169937133789,35.37612533569336,120.98431396484375,60.716129302978516,66.99787902832031,35.28617477416992
2021-04-08,706.392578125,138.3870849609375,136.7076873779297,292.3735046386719,62.38568115234375,35.4115104675293,120.76594543457031,60.415435791015625,67.98115539550781,34.977813720703125
2021-04-09,713.2305908203125,139.0835418701172,137.73004150390625,292.08197021484375,63.06703567504883,35.82728576660156,122.07611846923828,60.4906005859375,68.42191314697266,35.23331069946289
2021-04-12,712.904052734375,138.8859100341797,137.43919372558594,292.9914245605469,63.197715759277344,36.06613540649414,122.13982391357422,60.716129302978516,67.9642105102539,35.294979095458984
2021-04-13,708.0601196289062,137.3988800048828,135.8000030517578,289.3184814453125,62.16168212890625,35.19920349121094,120.71138000488281,60.18992233276367,67.41321563720703,34.64300537109375
2021-04-14,706.8072509765625,138.7447052001953,133.2618408203125,296.09051513671875,62.94570541381836,37.14537048339844,123.53194427490234,60.899898529052734,68.48126983642578,35.136390686035156
2021-04-15,721.60400390625,139.78939819335938,134.10789489746094,298.9158935546875,61.13499069213867,37.36653137207031,122.71302795410156,60.590843200683594,68.5066909790039,34.13199234008789
2021-04-16,715.9658813476562,141.16351318359375,135.10374450683594,302.2356872558594,60.42564392089844,38.78193283081055,124.35991668701172,60.515655517578125,66.6164321899414,34.49322509765625
2021-04-19,715.6481323242188,139.79879760742188,134.53089904785156,302.92437744140625,61.48966979980469,38.81730651855469,123.20436096191406,60.24837875366211,67.83704376220703,34.51084518432617
2021-04-20,710.2395629882812,136.56129455566406,131.55206298828125,293.02679443359375,59.44560241699219,37.63191223144531,119.64684295654297,58.293827056884766,65.5145034790039,33.550498962402344
2021-04-21,716.0365600585938,138.5188446044922,132.67132568359375,296.01983642578125,61.04165267944336,38.251163482666016,120.92972564697266,59.01216506958008,67.17589569091797,34.11436462402344
2021-04-22,701.7338256835938,138.5000457763672,129.8776092529297,292.1174011230469,60.48164367675781,37.773460388183594,121.01160430908203,58.310543060302734,66.36214447021484,33.79719543457031
2021-04-23,717.4834594726562,135.83656311035156,132.3629150390625,299.6221923828125,62.665687561035156,38.799625396728516,123.45001983642578,59.621925354003906,68.61686706542969,34.519657135009766
2021-04-26,722.0274047851562,141.49285888671875,132.68898010253906,303.30401611328125,63.25370788574219,39.04731750488281,125.82479858398438,60.30685043334961,69.10002899169922,34.722293853759766
2021-04-27,723.959716796875,141.51170349121094,133.29708862304688,306.0499267578125,64.99908447265625,39.88771057128906,126.42525482177734,60.966705322265625,69.47299194335938,35.136390686035156
2021-04-28,720.2276611328125,143.56338500976562,134.16075134277344,307.3566589355469,65.20442962646484,39.87886047363281,131.34762573242188,60.899898529052734,70.12568664550781,35.26854705810547
2021-04-29,729.9683837890625,145.53042602539062,136.76942443847656,311.64776611328125,66.93115234375,40.905029296875,135.77867126464844,61.67669677734375,71.19824981689453,36.220088958740234
2021-04-30,722.8920288085938,144.32574462890625,135.55319213867188,307.65679931640625,65.70843505859375,39.852325439453125,135.64218139648438,59.91883087158203,70.27040100097656,35.70907974243164
2021-05-03,728.4685668945312,145.69041442871094,135.1566162109375,309.1666564941406,66.21246337890625,40.23271179199219,136.40647888183594,60.314144134521484,70.19378662109375,35.735504150390625
2021-05-04,738.0064086914062,145.4363250732422,137.02500915527344,308.8841247558594,65.41909790039062,40.46270751953125,138.3171844482422,60.83562088012695,70.34699249267578,36.123165130615234
2021-05-05,750.8707885742188,147.18685913085938,138.82284545898438,315.75335693359375,66.24978637695312,40.6396369934082,139.75477600097656,61.99630355834961,71.93885803222656,36.4667854309082
2021-05-06,765.0673828125,147.64805603027344,141.6165771484375,323.1258850097656,66.75379180908203,41.34001922607422,142.33876037597656,62.89628219604492,73.91372680664062,37.01303482055664
2021-05-07,771.0054321289062,149.6244354248047,142.10128784179688,327.4698486328125,66.96849060058594,41.260223388671875,143.49432373046875,63.14861297607422,74.65432739257812,37.162811279296875
2021-05-10,756.552978515625,149.3421173095703,142.08364868164062,325.5185546875,66.36177825927734,41.313419342041016,143.1940460205078,63.190643310546875,73.60729217529297,37.048274993896484
2021-05-11,744.7738037109375,145.34219360351562,139.72177124023438,317.7840881347656,65.92312622070312,40.53324890136719,140.81019592285156,62.97196578979492,72.28784942626953,36.6253662109375
2021-05-12,726.5979614257812,143.33753967285156,138.76113891601562,312.9102478027344,64.51374816894531,40.46232986450195,139.18154907226562,62.43366241455078,71.23230743408203,36.281768798828125
2021-05-13,740.2652587890625,145.01278686523438,142.3303985595703,316.8039855957031,65.9080810546875,41.136112213134766,142.20228576660156,63.32522201538086,72.23678588867188,36.86324691772461
2021-05-14,756.0411376953125,147.90213012695312,144.54251098632812,325.5979919433594,68.54702758789062,41.63257598876953,144.22735595703125,64.39338684082031,74.35636901855469,37.3214111328125
2021-05-17,749.5032348632812,147.62918090820312,145.12416076660156,326.0218200683594,68.31307983398438,42.465938568115234,145.86021423339844,65.11672973632812,74.9863052368164,37.65620803833008
2021-05-18,741.2798461914062,145.8692626953125,143.07952880859375,321.8808898925781,66.34790802001953,41.54391860961914,143.13275146484375,64.44387817382812,74.03290557861328,37.14519500732422
2021-05-19,739.8504638671875,145.62457275390625,141.98672485351562,316.4243469238281,66.63801574707031,40.93219757080078,143.35165405273438,64.30928802490234,73.24976348876953,36.9777946472168
2021-05-20,745.4620971679688,146.37747192382812,141.7399444580078,317.660400390625,66.19816589355469,40.542110443115234,143.9536895751953,64.09059143066406,73.60729217529297,36.889686584472656
2021-05-21,759.4823608398438,147.63861083984375,143.35272216796875,323.3818359375,67.53636169433594,40.67510223388672,145.08485412597656,65.31016540527344,75.1991195678711,37.35665512084961
2021-05-24,769.7086791992188,149.30447387695312,144.12828063964844,325.17425537109375,67.9480972290039,40.9942626953125,146.62643432617188,65.62979125976562,76.34829711914062,37.55928421020508
2021-05-25,771.3936767578125,148.71151733398438,142.63888549804688,321.83673095703125,67.0310287475586,40.86128234863281,144.3277587890625,64.99897766113281,75.64177703857422,37.01303482055664
2021-05-26,773.5640869140625,149.24798583984375,142.6212615966797,324.388427734375,66.93746185302734,41.136112213134766,145.80548095703125,65.2008285522461,76.05888366699219,37.03947830200195
2021-05-27,773.299560546875,150.33970642089844,144.84217834472656,327.89361572265625,69.1084976196289,41.455265045166016,147.58425903320312,66.24378967285156,76.86756896972656,37.488807678222656
2021-05-28,773.8378295898438,150.70681762695312,144.74520874023438,329.5768737792969,69.1084976196289,41.41981506347656,146.66294860839844,66.20172119140625,77.42088317871094,37.34782409667969
2021-06-01,773.7230834960938,154.12318420410156,146.34033203125,338.80810546875,69.84779357910156,41.89854431152344,151.6526641845703,67.08488464355469,78.40833282470703,37.81479263305664
2021-06-02,782.9965209960938,154.46197509765625,146.34915161132812,339.69403076171875,70.11915588378906,41.49959182739258,151.3516082763672,67.1689682006836,78.96161651611328,37.8324089050293
2021-06-03,780.9752197265625,154.8384552001953,146.4461212158203,344.37158203125,71.12980651855469,41.189300537109375,151.68914794921875,66.97552490234375,79.46385955810547,38.26594543457031
2021-06-04,786.152099609375,155.2902069091797,146.68409729003906,346.7901916503906,70.85844421386719,41.63257598876953,151.6617889404297,66.85777282714844,79.9831314086914,38.28364944458008
2021-06-07,784.4767456054688,156.1560516357422,145.9966278076172,343.87548828125,69.93201446533203,41.76555633544922,149.18972778320312,66.70638275146484,79.34468841552734,38.150936126708984
2021-06-08,784.0868530273438,156.71133422851562,145.41497802734375,340.8102111816406,70.29695129394531,41.32229232788086,148.44171142578125,66.51292419433594,78.98717498779297,37.93858337402344
2021-06-09,772.0487060546875,154.43377685546875,143.5995635986328,339.10931396484375,68.17271423339844,40.7105712890625,146.49874877929688,65.72230529785156,78.88501739501953,37.44312286376953
2021-06-10,768.9461059570312,152.6831817626953,141.3610076904297,331.2778625488281,67.95747375488281,39.97472381591797,144.80206298828125,64.67096710205078,78.04228973388672,36.885719299316406
2021-06-11,780.6649780273438,154.82901000976562,141.2640838623047,334.9189147949219,69.17398834228516,40.49779510498047,146.5443572998047,64.32611083984375,78.35724639892578,37.036136627197266
2021-06-14,777.2255859375,154.17022705078125,138.86688232421875,330.3742370605469,67.38664245605469,40.02791976928711,144.77471923828125,63.215885162353516,77.22509765625,36.593746185302734
2021-06-15,780.9752197265625,156.48545837402344,136.76060485839844,328.9389953613281,67.88260650634766,40.30275344848633,147.87615966796875,62.088844299316406,77.20806884765625,36.62029266357422
2021-06-16,770.6392211914062,154.989013671875,137.7212371826172,328.67327880859375,69.0149154663086,40.400264739990234,147.958251953125,60.10387420654297,77.54856872558594,36.82378387451172
2021-06-17,770.1695556640625,152.58909606933594,133.7465362548828,320.2571105957031,67.50829315185547,37.93564987182617,140.06771850585938,57.917057037353516,74.83306884765625,35.21351623535156
2021-06-18,745.3133544921875,148.86209106445312,130.36231994628906,309.0325927734375,65.34661102294922,37.01363754272461,136.84774780273438,56.86569595336914,71.58130645751953,34.31105422973633
2021-06-21,763.4678955078125,155.1960906982422,132.57443237304688,316.7489318847656,68.06977844238281,38.370059967041016,141.2901153564453,57.572200775146484,73.1561279296875,35.16928482055664
2021-06-22,766.5704345703125,154.8196258544922,132.38052368164062,316.7400207519531,67.84516906738281,38.60055923461914,141.2901153564453,58.00115203857422,72.95182037353516,35.36392593383789
2021-06-23,767.155517578125,156.25018310546875,133.1825408935547,319.85845947265625,68.21013641357422,38.97291564941406,142.64015197753906,58.58151626586914,73.09654235839844,35.56743240356445
2021-06-24,768.8575439453125,158.31129455566406,134.4075164794922,326.679931640625,68.67803955078125,40.05451583862305,143.73483276367188,59.98611831665039,74.12654876708984,36.12482452392578
2021-06-25,774.7877807617188,159.4783172607422,135.76467895507812,326.69769287109375,69.04300689697266,41.11838150024414,145.94235229492188,60.17955780029297,75.25019836425781,36.82378387451172
2021-06-28,778.9629516601562,155.08314514160156,136.01144409179688,326.6445617675781,68.57511901855469,40.595314025878906,142.3026580810547,60.145912170410156,74.65432739257812,36.770694732666016
2021-06-29,774.3445434570312,154.58432006835938,135.8440704345703,330.1083984375,68.51896667480469,39.708763122558594,140.6150665283203,58.60673522949219,77.156982421875,36.17791748046875
2021-06-30,775.6210327148438,155.50662231445312,137.07785034179688,336.2300720214844,68.1352767944336,40.152034759521484,141.10765075683594,59.506690979003906,78.05078125,36.478729248046875
2021-07-01,779.3973999023438,157.52598571777344,138.43508911132812,332.2080078125,68.84648132324219,40.25841522216797,143.35165405273438,59.725379943847656,78.33170318603516,36.75300598144531
2021-07-02,792.1622924804688,158.99801635742188,138.30209350585938,331.47265625,68.12593078613281,39.95698928833008,143.57969665527344,59.22074890136719,78.34022521972656,36.40795135498047
2021-07-06,791.3203125,159.9982452392578,135.97979736328125,327.663330078125,66.22624969482422,38.55624008178711,141.8465118408203,57.3703498840332,76.79094696044922,35.45240020751953
2021-07-07,798.6422729492188,161.33816528320312,136.1393585205078,325.7232360839844,65.57121276855469,38.4764404296875,141.4269561767578,57.134857177734375,76.6377182006836,35.16928482055664
2021-07-08,776.9773559570312,158.05441284179688,133.79043579101562,317.9892272949219,63.57796096801758,37.51897048950195,139.073486328125,56.12554931640625,74.60324096679688,34.31105422973633
2021-07-09,798.9703369140625,162.24403381347656,138.0716552734375,329.3465881347656,66.02035522460938,38.928585052490234,146.453125,57.572200775146484,76.89309692382812,35.42586898803711
2021-07-12,811.92138671875,163.8104248046875,140.0482940673828,337.0893859863281,67.10590362548828,39.150230407714844,150.37557983398438,58.40487289428711,78.953125,35.947872161865234
2021-07-13,804.9628295898438,162.88565063476562,137.96527099609375,333.0851135253906,67.2088394165039,38.32572937011719,148.54205322265625,57.504920959472656,79.34468841552734,35.266605377197266
2021-07-14,780.3636474609375,162.79132080078125,137.49549865722656,331.685302734375,65.69284057617188,39.850608825683594,144.8932342529297,57.33671188354492,78.70624542236328,34.38184356689453
2021-07-15,780.080078125,163.10267639160156,137.79689025878906,330.7551574707031,66.02035522460938,39.894927978515625,146.27066040039062,57.572200775146484,78.85095977783203,34.35530471801758
2021-07-16,775.6656494140625,160.42288208007812,134.6501922607422,323.1805725097656,64.46694946289062,39.2566032409668,143.6891632080078,56.26852798461914,77.6762466430664,33.5501708984375
2021-07-19,749.19580078125,153.6288604736328,130.27151489257812,314.2506408691406,62.39884948730469,38.16615676879883,140.1224822998047,54.73775100708008,76.05888366699219,32.67425537109375
2021-07-20,779.0518188476562,159.34716796875,132.7001953125,323.1451721191406,63.57796096801758,39.753082275390625,144.10877990722656,55.755462646484375,78.58706665039062,33.34667205810547
2021-07-21,782.4556274414062,162.78189086914062,135.49229431152344,330.8880615234375,65.09394836425781,40.604183197021484,148.87954711914062,57.10120391845703,81.44727325439453,34.0279426574707
2021-07-22,768.4320068359375,161.26266479492188,133.7815704345703,330.1881408691406,62.93226623535156,39.921539306640625,147.25584411621094,56.293758392333984,81.3536148071289,33.5855598449707
2021-07-23,770.28466796875,163.4141082763672,133.52452087402344,331.3752746582031,63.549888610839844,39.53144454956055,146.0244140625,56.10872268676758,80.48535919189453,33.35551834106445
2021-07-26,772.5361938476562,162.87625122070312,134.4197235107422,333.0141906738281,63.671539306640625,39.9037971496582,148.08595275878906,57.000267028808594,82.1793441772461,33.73596954345703
2021-07-27,764.0175170898438,163.1876220703125,134.2424774169922,332.07513427734375,63.0445442199707,40.019046783447266,148.2684326171875,57.17689514160156,82.12825012207031,33.603248596191406
2021-07-28,762.9804077148438,160.43228149414062,134.46409606933594,331.5348205566406,63.49372100830078,40.34708023071289,147.21939086914062,57.277835845947266,81.77925872802734,33.73596954345703
2021-07-29,770.6746215820312,162.25347900390625,135.61639404296875,334.4759521484375,64.1675033569336,41.224761962890625,149.5181121826172,57.874996185302734,82.55958557128906,34.22259521484375
2021-07-30,768.7066650390625,160.91355895996094,134.5349578857422,332.11053466796875,63.587318420410156,40.72829055786133,147.50213623046875,57.29879379272461,82.30233764648438,33.9394645690918
2021-08-02,774.1052856445312,159.7245635986328,133.99429321289062,335.0429382324219,63.39079284667969,40.595314025878906,146.04266357421875,57.391998291015625,82.51670837402344,33.5855598449707
2021-08-03,780.26611328125,159.50753784179688,135.51885986328125,336.96539306640625,63.08196258544922,41.51732635498047,147.25584411621094,58.366455078125,82.83397674560547,34.10756301879883
2021-08-04,781.86181640625,158.58279418945312,134.05633544921875,334.7506408691406,63.325286865234375,40.91447067260742,147.0369110107422,58.06141662597656,82.56815338134766,33.859832763671875
2021-08-05,788.3063354492188,160.06431579589844,135.74935913085938,340.455810546875,64.85063171386719,41.84049606323242,148.86131286621094,59.05283737182617,83.88868713378906,34.52340316772461
2021-08-06,794.3430786132812,161.6967010498047,139.60508728027344,352.495361328125,67.311767578125,43.425437927246094,152.50039672851562,60.22218704223633,85.51793670654297,35.523193359375
2021-08-09,799.5552978515625,161.14942932128906,139.45440673828125,354.2584228515625,68.70608520507812,43.31859588623047,152.7393035888672,60.60350036621094,86.38402557373047,35.98325729370117
2021-08-10,808.94287109375,159.9321746826172,141.1651153564453,361.4254150390625,69.7448501586914,44.19119644165039,156.83782958984375,61.840660095214844,87.49874114990234,36.65568161010742
2021-08-11,812.9586791992188,161.045654296875,142.84927368164062,366.6700744628906,70.00686645507812,45.108314514160156,160.40338134765625,62.95918273925781,89.0765380859375,37.115745544433594
2021-08-12,814.2437744140625,159.0169219970703,143.40768432617188,367.65338134765625,70.74794006347656,45.54462432861328,162.59046936035156,62.815120697021484,89.75394439697266,37.29270935058594
2021-08-13,812.754638671875,156.7144775390625,141.80331420898438,363.9148864746094,69.42529296875,44.8500862121582,163.32565307617188,61.950809478759766,89.12799835205078,36.8326416015625
2021-08-16,819.8728637695312,156.403076171875,140.87265014648438,361.76202392578125,68.72173309326172,43.995304107666016,162.9488983154297,61.094974517822266,88.93934631347656,36.53181457519531
2021-08-17,806.3367309570312,155.3651123046875,139.17079162597656,358.76763916015625,68.0088119506836,43.37200164794922,159.23631286621094,60.68824768066406,88.21046447753906,36.3548583984375
2021-08-18,799.5020751953125,152.9872283935547,137.9032440185547,353.3015441894531,67.53978729248047,42.71311569213867,158.0784454345703,60.264564514160156,86.82988739013672,36.08942413330078
2021-08-19,801.159912109375,150.06201171875,136.75094604492188,348.6683349609375,66.65801239013672,42.07201385498047,154.47616577148438,59.17995071411133,85.51793670654297,35.55857467651367
2021-08-20,813.0294189453125,150.74143981933594,137.1409454345703,350.70587158203125,67.51165771484375,42.2233772277832,154.58639526367188,59.52735900878906,86.31538391113281,35.717830657958984
2021-08-23,822.505615234375,151.4019775390625,138.89601135253906,355.6492614746094,67.82120513916016,42.39255142211914,155.62478637695312,60.069664001464844,87.60163879394531,36.195613861083984
2021-08-24,823.6846313476562,152.10968017578125,139.7557830810547,361.9480285644531,69.55658721923828,43.060367584228516,156.2681121826172,61.04413604736328,88.39912414550781,36.699920654296875
2021-08-25,832.8416137695312,156.80885314941406,142.6365203857422,365.98785400390625,69.95996856689453,43.88845443725586,159.83363342285156,62.010135650634766,89.25660705566406,37.29270935058594
2021-08-26,829.6150512695312,156.17662048339844,143.37222290039062,365.3587951660156,69.08758544921875,43.674739837646484,157.72003173828125,61.383094787597656,89.0422134399414,37.195396423339844
2021-08-27,846.5109252929688,159.13954162597656,144.52452087402344,371.8083190917969,71.14191436767578,44.35146713256836,161.5520782470703,61.84912872314453,90.42280578613281,37.593528747558594
2021-08-30,840.4297485351562,154.9971160888672,142.2110595703125,366.41314697265625,68.89058685302734,43.104881286621094,151.8019561767578,60.730628967285156,89.25660705566406,36.85917663574219
2021-08-31,836.1835327148438,156.6012420654297,141.77671813964844,368.1134033203125,68.33712005615234,40.69186782836914,152.51873779296875,60.933998107910156,89.54815673828125,36.938812255859375
2021-09-01,836.6534423828125,155.16696166992188,141.5728759765625,368.2469482421875,68.66543579101562,38.688438415527344,148.57643127441406,60.42555236816406,89.44523620605469,36.44334411621094
2021-09-02,842.7257690429688,152.9116973876953,142.228759765625,368.9947509765625,68.39341735839844,39.68570327758789,147.0877227783203,60.58658218383789,89.89115142822266,36.47891616821289
2021-09-03,834.4813842773438,150.31678771972656,141.36898803710938,366.1549072265625,67.62420654296875,39.32953643798828,144.51467895507812,60.30693054199219,89.393798828125,36.50558853149414
2021-09-07,823.3969116210938,150.713134765625,141.1208038330078,365.2735900878906,67.6148452758789,39.45419692993164,144.21145629882812,60.010337829589844,89.33377838134766,36.745697021484375
2021-09-08,822.96044921875,149.96766662597656,140.49147033691406,360.53765869140625,67.12703704833984,39.01789093017578,142.07028198242188,59.34941864013672,88.8106918334961,36.26547622680664
2021-09-09,821.0018920898438,150.4017333984375,141.10311889648438,360.16375732421875,67.84934997558594,39.49871063232422,143.1546173095703,59.70531463623047,89.0422134399414,36.39887237548828
2021-09-10,816.0872192382812,149.76953125,139.48098754882812,359.18450927734375,67.01448822021484,39.47200012207031,142.95245361328125,58.951148986816406,88.85357666015625,35.81194305419922
2021-09-13,815.7666625976562,152.34555053710938,141.6969757080078,364.33001708984375,67.43659973144531,40.74529266357422,146.04933166503906,59.75614547729492,89.52241516113281,36.40776824951172
2021-09-14,803.0260620117188,150.4866485595703,139.2239532470703,359.37152099609375,65.41040802001953,41.00351333618164,141.8772430419922,58.28173828125,87.38728332519531,35.429534912109375
2021-09-15,809.8818359375,152.2417449951172,140.19012451171875,357.8224792480469,66.74246215820312,41.52886199951172,146.0309295654297,59.69682693481445,88.35624694824219,35.69633102416992
2021-09-16,792.7786254882812,153.4590301513672,140.1280517578125,353.13104248046875,66.3953628540039,41.20830154418945,147.18882751464844,59.31551742553711,87.86746978759766,35.972015380859375
2021-09-17,780.4832763671875,154.67628479003906,139.7646484375,348.4841003417969,66.06704711914062,41.37748718261719,146.63746643066406,59.2816276550293,87.25006866455078,36.0164794921875
2021-09-20,763.2467041015625,151.51519775390625,135.58091735839844,336.6175537109375,64.53801727294922,40.7898063659668,143.69677734375,57.02762985229492,84.5746841430664,34.780357360839844
2021-09-21,752.5360107421875,154.06295776367188,135.59866333007812,334.5789489746094,64.20032501220703,40.82543182373047,143.8162841796875,56.72257995605469,84.29171752929688,34.79814910888672
2021-09-22,757.708740234375,158.0449676513672,138.19577026367188,343.1517639160156,66.03889465332031,41.92063903808594,146.6834259033203,57.824161529541016,86.43546295166016,35.69633102416992
2021-09-23,780.0736083984375,163.58392333984375,142.86697387695312,348.8402404785156,69.69731140136719,42.56173324584961,152.56471252441406,60.06119918823242,88.79356384277344,37.07474899291992
2021-09-24,778.6936645507812,165.8108673095703,144.51564025878906,347.94110107421875,70.90738677978516,42.6685905456543,152.70257568359375,60.31541442871094,88.2447738647461,37.474918365478516
2021-09-27,779.450439453125,166.80162048339844,148.00799560546875,355.9174499511719,72.58651733398438,42.3480224609375,156.00157165527344,61.23057174682617,90.1226806640625,38.47092819213867
2021-09-28,766.1846313476562,163.37635803222656,147.21022033691406,346.73931884765625,71.46085357666016,40.88775634765625,153.81446838378906,60.476417541503906,87.49874114990234,38.38199996948242
2021-09-29,762.623291015625,161.8665771484375,147.09503173828125,342.6354675292969,70.71040344238281,41.87611770629883,153.05177307128906,60.61198806762695,85.36359405517578,38.301963806152344
2021-09-30,746.6776123046875,158.08270263671875,145.09181213378906,336.528564453125,68.32775115966797,41.32405471801758,148.8429718017578,59.46804428100586,83.44277954101562,37.7505989074707
2021-10-01,749.5534057617188,164.1312713623047,148.1409149169922,338.2823181152344,69.80987548828125,41.867218017578125,153.04257202148438,60.31541442871094,84.93485260009766,38.31086730957031
2021-10-04,735.0145263671875,162.92343139648438,147.98141479492188,333.074462890625,68.69359588623047,41.867218017578125,152.6473846435547,60.40862274169922,83.30561065673828,38.542076110839844
2021-10-05,746.7846069335938,164.905029296875,150.39796447753906,343.4543762207031,71.19818878173828,42.70419692993164,155.0458984375,61.45933532714844,85.06344604492188,39.32465744018555
2021-10-06,745.6895751953125,163.62168884277344,150.71897888183594,345.4485168457031,71.01996612548828,42.62406539916992,154.2647705078125,61.36613082885742,84.97770690917969,39.34244155883789
2021-10-07,749.962890625,164.87034606933594,151.67312622070312,347.7363586425781,71.65784454345703,42.5261116027832,154.27394104003906,61.17124938964844,84.720458984375,39.2357292175293
2021-10-08,751.7881469726562,165.6838836669922,151.78907775878906,349.6858825683594,72.54899597167969,42.73981857299805,155.11941528320312,61.30680847167969,85.78375244140625,39.431373596191406
2021-10-11,747.6303100585938,164.08518981933594,148.59666442871094,342.9469909667969,71.86420440673828,42.09872055053711,152.71173095703125,60.73910903930664,83.42566680908203,38.93336868286133
2021-10-12,744.4785766601562,165.45681762695312,147.45526123046875,344.0953369140625,72.48333740234375,41.53776550292969,154.06259155273438,59.857826232910156,83.84581756591797,38.71993637084961
